earliestTime,eventCount,host,hostCount,id,latestTime,modTime,"orig_index",path,rawSize,sizeOnDiskMB,sourceCount,sourcetypeCount,state
"07/04/2013:21:11:36",0,"mon-prod-logidx-1",0,244,"07/04/2013:22:35:36","07/05/2013:10:36:31","_internal","/data/cold/_internaldb/colddb/rb_1372995336_1372990296_244_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"15.230469",0,,cold
"07/06/2013:04:49:46",478008,"mon-prod-logidx-1",857,244,"07/06/2013:06:04:44","07/06/2013:17:58:02","_internal","/data/hot/_internaldb/db/db_1373108684_1373104186_244_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",106912001,"54.992188",20,,warm
"07/05/2013:10:56:09",449586,"mon-prod-logidx-1",853,244,"07/05/2013:12:05:08","07/05/2013:22:19:39","_internal","/data/cold/_internaldb/colddb/rb_1373043908_1373039769_244_3516763C-B78A-4885-8543-C9A1383A5392",105760656,"51.195312",21,,cold
"07/04/2013:22:07:14",0,"mon-prod-logidx-1",0,243,"07/04/2013:23:23:14","07/05/2013:10:54:32","_internal","/data/cold/_internaldb/colddb/rb_1372998194_1372993634_243_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"15.183594",0,,cold
"07/04/2013:19:45:37",0,"mon-prod-logidx-1",0,243,"07/04/2013:21:11:35","07/05/2013:09:20:26","_internal","/data/cold/_internaldb/colddb/rb_1372990295_1372985137_243_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"15.136719",0,,cold
"07/06/2013:03:30:39",470935,"mon-prod-logidx-1",856,243,"07/06/2013:04:49:45","07/06/2013:16:22:04","_internal","/data/hot/_internaldb/db/db_1373104185_1373099439_243_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",104911482,"52.808594",22,,warm
"07/05/2013:09:38:09",473064,"mon-prod-logidx-1",850,243,"07/05/2013:10:56:08","07/05/2013:20:59:35","_internal","/data/cold/_internaldb/colddb/rb_1373039768_1373035089_243_3516763C-B78A-4885-8543-C9A1383A5392",106041380,"52.777344",23,,cold
"07/04/2013:20:45:16",0,"mon-prod-logidx-1",0,242,"07/04/2013:22:07:13","07/05/2013:09:41:26","_internal","/data/cold/_internaldb/colddb/rb_1372993633_1372988716_242_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"15.480469",0,,cold
"07/04/2013:18:21:34",0,"mon-prod-logidx-1",0,242,"07/04/2013:19:45:36","07/05/2013:08:01:24","_internal","/data/cold/_internaldb/colddb/rb_1372985136_1372980094_242_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"15.398438",0,,cold
"07/06/2013:02:13:31",483415,"mon-prod-logidx-1",853,242,"07/06/2013:03:30:38","07/06/2013:14:46:00","_internal","/data/hot/_internaldb/db/db_1373099438_1373094811_242_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",108176629,"53.148438",19,,warm
"07/05/2013:08:17:09",471147,"mon-prod-logidx-1",853,242,"07/05/2013:09:38:08","07/05/2013:19:39:35","_internal","/data/cold/_internaldb/colddb/rb_1373035088_1373030229_242_3516763C-B78A-4885-8543-C9A1383A5392",105017075,"53.074219",18,,cold
"07/04/2013:19:32:15",0,"mon-prod-logidx-1",0,241,"07/04/2013:20:45:15","07/05/2013:08:25:25","_internal","/data/cold/_internaldb/colddb/rb_1372988715_1372984335_241_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"15.476562",0,,cold
"07/04/2013:17:02:34",0,"mon-prod-logidx-1",0,241,"07/04/2013:18:21:33","07/05/2013:06:48:16","_internal","/data/cold/_internaldb/colddb/rb_1372980093_1372975354_241_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"15.402344",0,,cold
"07/06/2013:00:50:20",488933,"mon-prod-logidx-1",854,241,"07/06/2013:02:13:30","07/06/2013:13:09:53","_internal","/data/hot/_internaldb/db/db_1373094810_1373089820_241_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",109211737,"54.816406",18,,warm
"07/05/2013:06:56:08",474334,"mon-prod-logidx-1",854,241,"07/05/2013:08:17:08","07/05/2013:18:22:35","_internal","/data/cold/_internaldb/colddb/rb_1373030228_1373025368_241_3516763C-B78A-4885-8543-C9A1383A5392",105060458,"53.164062",20,,cold
"07/04/2013:18:13:15",0,"mon-prod-logidx-1",0,240,"07/04/2013:19:32:14","07/05/2013:07:10:22","_internal","/data/cold/_internaldb/colddb/rb_1372984334_1372979595_240_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"15.410156",0,,cold
"07/04/2013:15:49:34",0,"mon-prod-logidx-1",0,240,"07/04/2013:17:02:33","07/05/2013:05:25:07","_internal","/data/cold/_internaldb/colddb/rb_1372975353_1372970974_240_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"15.027344",0,,cold
"07/05/2013:23:33:13",469892,"mon-prod-logidx-1",854,240,"07/06/2013:00:50:19","07/06/2013:11:34:41","_internal","/data/hot/_internaldb/db/db_1373089819_1373085193_240_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",104943973,"51.277344",21,,warm
"07/05/2013:05:40:08",478232,"mon-prod-logidx-1",857,240,"07/05/2013:06:56:07","07/05/2013:17:04:35","_internal","/data/cold/_internaldb/colddb/rb_1373025367_1373020808_240_3516763C-B78A-4885-8543-C9A1383A5392",106144443,"52.875000",16,,cold
"06/14/2013:14:42:36",1658,"mon-prod-logidx-1",11,23,"06/14/2013:14:46:54","06/18/2013:14:15:18","_internal","/data/cold/_internaldb/colddb/rb_1371239214_1371238956_23_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",295953,"0.312500",9,,cold
"06/11/2013:22:09:49",567772,"mon-prod-logidx-1",11,23,"06/13/2013:19:01:53","07/03/2013:18:31:35","_internal","/data/cold/_internaldb/colddb/rb_1371168113_1371006589_23_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",114819043,"53.851562",7,,cold
"06/14/2013:14:47:05",1955,"mon-prod-logidx-1",11,23,"06/14/2013:14:54:09","07/03/2013:18:31:11","_internal","/data/cold/_internaldb/colddb/rb_1371239649_1371239225_23_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",326391,"0.316406",8,,cold
"06/14/2013:15:03:51",1569,"mon-prod-logidx-1",11,23,"06/14/2013:15:10:34","07/03/2013:18:31:06","_internal","/data/cold/_internaldb/colddb/rb_1371240634_1371240231_23_3516763C-B78A-4885-8543-C9A1383A5392",260678,"0.277344",7,,cold
"07/04/2013:16:57:14",0,"mon-prod-logidx-1",0,239,"07/04/2013:18:13:14","07/05/2013:05:51:19","_internal","/data/cold/_internaldb/colddb/rb_1372979594_1372975034_239_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"15.570312",0,,cold
"07/04/2013:14:44:44",503210,"mon-prod-logidx-1",866,239,"07/04/2013:15:49:33","07/05/2013:03:58:42","_internal","/data/cold/_internaldb/colddb/rb_1372970973_1372967084_239_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",113128839,"56.890625",19,,cold
"07/05/2013:22:15:14",481333,"mon-prod-logidx-1",855,239,"07/05/2013:23:33:12","07/06/2013:10:03:34","_internal","/data/hot/_internaldb/db/db_1373085192_1373080514_239_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",107581208,"52.914062",16,,warm
"07/05/2013:04:25:08",455972,"mon-prod-logidx-1",852,239,"07/05/2013:05:40:07","07/05/2013:15:49:33","_internal","/data/cold/_internaldb/colddb/rb_1373020807_1373016308_239_3516763C-B78A-4885-8543-C9A1383A5392",101000898,"50.425781",20,,cold
"07/04/2013:15:42:15",0,"mon-prod-logidx-1",0,238,"07/04/2013:16:57:13","07/05/2013:04:35:18","_internal","/data/cold/_internaldb/colddb/rb_1372975033_1372970535_238_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"15.542969",0,,cold
"07/04/2013:14:44:34",0,"mon-prod-logidx-1",0,238,"07/04/2013:14:48:40","07/04/2013:14:49:06","_internal","/data/cold/_internaldb/colddb/rb_1372967320_1372967074_238_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"3.039062",0,,cold
"07/05/2013:21:00:12",461117,"mon-prod-logidx-1",852,238,"07/05/2013:22:15:13","07/06/2013:09:58:59","_internal","/data/hot/_internaldb/db/db_1373080513_1373076012_238_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",102906940,"50.121094",17,,warm
"07/05/2013:03:02:08",498879,"mon-prod-logidx-1",851,238,"07/05/2013:04:25:07","07/05/2013:14:36:16","_internal","/data/cold/_internaldb/colddb/rb_1373016307_1373011328_238_3516763C-B78A-4885-8543-C9A1383A5392",110495818,"55.109375",19,,cold
"07/04/2013:03:11:36",504182,"mon-prod-logidx-1",867,237,"07/04/2013:15:42:14","07/05/2013:03:19:17","_internal","/data/cold/_internaldb/colddb/rb_1372970534_1372925496_237_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",121240029,"58.703125",24,,cold
"07/04/2013:01:18:09",548553,"mon-prod-logidx-1",864,237,"07/04/2013:14:44:40","07/05/2013:02:39:58","_internal","/data/cold/_internaldb/colddb/rb_1372967080_1372918689_237_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",125096052,"60.468750",27,,cold
"07/05/2013:19:40:13",473974,"mon-prod-logidx-1",849,237,"07/05/2013:21:00:11","07/06/2013:08:40:53","_internal","/data/hot/_internaldb/db/db_1373076011_1373071213_237_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",105958359,"52.632812",17,,warm
"07/05/2013:01:48:08",465455,"mon-prod-logidx-1",852,237,"07/05/2013:03:02:07","07/05/2013:13:17:16","_internal","/data/cold/_internaldb/colddb/rb_1373011327_1373006888_237_3516763C-B78A-4885-8543-C9A1383A5392",104118993,"50.718750",21,,cold
"07/04/2013:03:11:35",0,"mon-prod-logidx-1",0,236,"07/04/2013:03:11:35","07/04/2013:14:45:31","_internal","/data/cold/_internaldb/colddb/rb_1372925495_1372925495_236_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"0.035156",0,,cold
"07/02/2013:12:30:51",0,"mon-prod-logidx-1",0,236,"07/04/2013:14:21:31","07/04/2013:14:45:31","_internal","/data/cold/_internaldb/colddb/rb_1372965691_1372786251_236_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"14.273438",0,,cold
"07/05/2013:18:16:23",468877,"mon-prod-logidx-1",855,236,"07/05/2013:19:40:12","07/06/2013:07:22:51","_internal","/data/hot/_internaldb/db/db_1373071212_1373066183_236_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",104640720,"52.031250",17,,warm
"07/05/2013:00:28:06",471450,"mon-prod-logidx-1",852,236,"07/05/2013:01:48:07","07/05/2013:12:14:11","_internal","/data/cold/_internaldb/colddb/rb_1373006887_1373002086_236_3516763C-B78A-4885-8543-C9A1383A5392",105140635,"52.722656",20,,cold
"07/04/2013:14:38:51",0,"mon-prod-logidx-1",0,235,"07/04/2013:14:43:29","07/04/2013:14:45:31","_internal","/data/cold/_internaldb/colddb/rb_1372967009_1372966731_235_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"0.953125",0,,cold
"07/04/2013:04:46:10",0,"mon-prod-logidx-1",0,235,"07/04/2013:05:27:57","07/04/2013:14:45:31","_internal","/data/cold/_internaldb/colddb/rb_1372933677_1372931170_235_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",0,"23.582031",0,,cold
"07/05/2013:16:58:10",478820,"mon-prod-logidx-1",857,235,"07/05/2013:18:16:22","07/06/2013:06:05:49","_internal","/data/hot/_internaldb/db/db_1373066182_1373061490_235_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",107160405,"52.890625",19,,warm
"07/04/2013:23:12:07",471203,"mon-prod-logidx-1",854,235,"07/05/2013:00:28:05","07/05/2013:12:06:11","_internal","/data/cold/_internaldb/colddb/rb_1373002085_1372997527_235_3516763C-B78A-4885-8543-C9A1383A5392",104074188,"51.578125",18,,cold
"07/04/2013:14:34:50",0,"mon-prod-logidx-1",0,234,"07/04/2013:14:38:34","07/04/2013:14:45:31","_internal","/data/cold/_internaldb/colddb/rb_1372966714_1372966490_234_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",0,"0.875000",0,,cold
"07/04/2013:03:46:09",759839,"mon-prod-logidx-1",860,234,"07/04/2013:04:46:09","07/04/2013:14:48:56","_internal","/data/cold/_internaldb/colddb/rb_1372931169_1372927569_234_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",179661371,"80.949219",22,,cold
"07/05/2013:15:42:06",456846,"mon-prod-logidx-1",857,234,"07/05/2013:16:58:09","07/06/2013:04:50:47","_internal","/data/hot/_internaldb/db/db_1373061489_1373056926_234_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",104983459,"51.113281",27,,warm
"07/04/2013:21:53:08",460477,"mon-prod-logidx-1",859,234,"07/04/2013:23:12:06","07/05/2013:10:57:11","_internal","/data/cold/_internaldb/colddb/rb_1372997526_1372992788_234_3516763C-B78A-4885-8543-C9A1383A5392",101709706,"50.597656",20,,cold
"07/04/2013:05:27:50",523334,"mon-prod-logidx-1",858,233,"07/04/2013:14:38:50","07/04/2013:14:48:42","_internal","/data/cold/_internaldb/colddb/rb_1372966730_1372933670_233_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",103357250,"55.125000",17,,cold
"06/29/2013:12:02:00",9277,"mon-prod-logidx-1",3,233,"07/04/2013:01:18:09","07/04/2013:14:48:24","_internal","/data/cold/_internaldb/colddb/rb_1372918689_1372525320_233_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",3420851,"4.121094",2,,cold
"07/05/2013:14:26:29",473011,"mon-prod-logidx-1",865,233,"07/05/2013:15:42:05","07/06/2013:03:31:46","_internal","/data/hot/_internaldb/db/db_1373056925_1373052389_233_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",107606452,"53.816406",18,,warm
"07/04/2013:20:34:07",478738,"mon-prod-logidx-1",855,233,"07/04/2013:21:53:07","07/05/2013:09:39:12","_internal","/data/cold/_internaldb/colddb/rb_1372992787_1372988047_233_3516763C-B78A-4885-8543-C9A1383A5392",105774354,"52.789062",17,,cold
"07/04/2013:03:02:41",175798,"mon-prod-logidx-1",791,232,"07/04/2013:14:21:39","07/04/2013:14:48:22","_internal","/data/cold/_internaldb/colddb/rb_1372965699_1372924961_232_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",30055720,"24.027344",9,,cold
"07/04/2013:02:46:09",854144,"mon-prod-logidx-1",863,232,"07/04/2013:03:46:08","07/04/2013:14:48:31","_internal","/data/cold/_internaldb/colddb/rb_1372927568_1372923969_232_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",210296535,"93.386719",16,,cold
"07/05/2013:13:09:25",468963,"mon-prod-logidx-1",857,232,"07/05/2013:14:26:28","07/06/2013:02:14:37","_internal","/data/hot/_internaldb/db/db_1373052388_1373047765_232_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",105254915,"51.894531",21,,warm
"07/04/2013:19:13:07",472141,"mon-prod-logidx-1",851,232,"07/04/2013:20:34:06","07/05/2013:08:18:11","_internal","/data/cold/_internaldb/colddb/rb_1372988046_1372983187_232_3516763C-B78A-4885-8543-C9A1383A5392",104336286,"52.035156",17,,cold
"06/29/2013:11:43:49",1627817,"mon-prod-logidx-1",601,231,"07/04/2013:14:13:48","07/04/2013:14:48:16","_internal","/data/cold/_internaldb/colddb/rb_1372965228_1372524229_231_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",217100626,"114.496094",22,,cold
"07/03/2013:21:40:04",691891,"mon-prod-logidx-1",866,231,"07/04/2013:02:46:08","07/04/2013:14:47:53","_internal","/data/cold/_internaldb/colddb/rb_1372923968_1372905604_231_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",141554868,"71.164062",23,,cold
"07/04/2013:14:51:31",7,"mon-prod-logidx-1",2,231,"07/04/2013:14:51:33","07/05/2013:23:34:14","_internal","/data/hot/_internaldb/db/db_1372967493_1372967491_231_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",1257,"0.027344",1,,warm
"07/04/2013:17:54:05",471185,"mon-prod-logidx-1",853,231,"07/04/2013:19:13:06","07/05/2013:06:57:12","_internal","/data/cold/_internaldb/colddb/rb_1372983186_1372978445_231_3516763C-B78A-4885-8543-C9A1383A5392",103670109,"52.152344",16,,cold
"07/04/2013:04:20:14",541677,"mon-prod-logidx-1",860,230,"07/04/2013:05:03:07","07/04/2013:14:47:34","_internal","/data/cold/_internaldb/colddb/rb_1372932187_1372929614_230_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",125962116,"59.394531",17,,cold
"07/04/2013:00:45:29",281065,"mon-prod-logidx-1",858,230,"07/04/2013:01:03:46","07/04/2013:14:47:13","_internal","/data/cold/_internaldb/colddb/rb_1372917826_1372916729_230_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",69737557,"51.996094",16,,cold
"07/05/2013:11:52:38",477730,"mon-prod-logidx-1",867,230,"07/05/2013:13:09:24","07/06/2013:00:51:20","_internal","/data/hot/_internaldb/db/db_1373047764_1373043158_230_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",111771876,"55.058594",24,,warm
"07/04/2013:16:33:06",476768,"mon-prod-logidx-1",851,230,"07/04/2013:17:54:04","07/05/2013:05:41:09","_internal","/data/cold/_internaldb/colddb/rb_1372978444_1372973586_230_3516763C-B78A-4885-8543-C9A1383A5392",104926559,"52.832031",26,,cold
"06/13/2013:20:51:07",229492,"mon-prod-logidx-1",11,22,"06/14/2013:14:43:23","07/03/2013:21:55:36","_internal","/data/cold/_internaldb/colddb/rb_1371239003_1371174667_22_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",45826160,"22.792969",6,,cold
"06/14/2013:14:46:47",1245,"mon-prod-logidx-1",9,22,"06/14/2013:14:49:07","07/03/2013:18:31:00","_internal","/data/cold/_internaldb/colddb/rb_1371239347_1371239207_22_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",192402,"0.218750",7,,cold
"06/14/2013:14:52:25",3471,"mon-prod-logidx-1",11,22,"06/14/2013:15:07:01","06/18/2013:14:15:16","_internal","/data/cold/_internaldb/colddb/rb_1371240421_1371239545_22_3516763C-B78A-4885-8543-C9A1383A5392",613012,"0.488281",8,,cold
"07/04/2013:02:40:05",18435,"mon-prod-logidx-1",2,229,"07/04/2013:03:01:17","07/04/2013:14:47:04","_internal","/data/cold/_internaldb/colddb/rb_1372924877_1372923605_229_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",6778221,"5.035156",1,,cold
"07/03/2013:23:45:06",954632,"mon-prod-logidx-1",858,229,"07/04/2013:00:45:28","07/04/2013:14:47:30","_internal","/data/cold/_internaldb/colddb/rb_1372916728_1372913106_229_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",234530161,"96.515625",20,,cold
"07/05/2013:10:42:37",454476,"mon-prod-logidx-1",854,229,"07/05/2013:11:52:37","07/05/2013:22:16:17","_internal","/data/hot/_internaldb/db/db_1373043157_1373038957_229_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",107040348,"54.011719",17,,warm
"07/04/2013:15:18:53",466808,"mon-prod-logidx-1",868,229,"07/04/2013:16:33:05","07/05/2013:04:26:09","_internal","/data/cold/_internaldb/colddb/rb_1372973585_1372969133_229_3516763C-B78A-4885-8543-C9A1383A5392",99372173,"53.125000",19,,cold
"07/04/2013:03:20:14",705614,"mon-prod-logidx-1",861,228,"07/04/2013:04:20:13","07/04/2013:14:47:02","_internal","/data/cold/_internaldb/colddb/rb_1372929613_1372926014_228_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",174160598,"75.738281",21,,cold
"07/03/2013:23:39:38",67379,"mon-prod-logidx-1",854,228,"07/03/2013:23:47:03","07/04/2013:14:46:37","_internal","/data/cold/_internaldb/colddb/rb_1372913223_1372912778_228_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",15722658,"14.199219",14,,cold
"07/05/2013:09:28:37",464258,"mon-prod-logidx-1",853,228,"07/05/2013:10:42:36","07/05/2013:21:01:17","_internal","/data/hot/_internaldb/db/db_1373038956_1373034517_228_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",104745987,"51.796875",17,,warm
"04/24/2013:10:26:09",917041,"mon-prod-logidx-1",867,228,"07/04/2013:15:18:52","07/05/2013:03:03:08","_internal","/data/cold/_internaldb/colddb/rb_1372969132_1366817169_228_3516763C-B78A-4885-8543-C9A1383A5392",177185516,"62.867188",24,,cold
"07/04/2013:02:35:42",855819,"mon-prod-logidx-1",859,227,"07/04/2013:03:32:40","07/04/2013:14:46:58","_internal","/data/cold/_internaldb/colddb/rb_1372926760_1372923342_227_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",210566846,"88.757812",18,,cold
"07/03/2013:23:38:02",12379,"mon-prod-logidx-1",659,227,"07/03/2013:23:41:05","07/03/2013:23:44:50","_internal","/data/cold/_internaldb/colddb/rb_1372912865_1372912682_227_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",2550845,"2.828125",10,,cold
"07/05/2013:08:14:37",450945,"mon-prod-logidx-1",859,227,"07/05/2013:09:28:36","07/05/2013:19:41:15","_internal","/data/hot/_internaldb/db/db_1373034516_1373030077_227_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",100809586,"45.687500",20,,warm
"07/04/2013:14:44:43",603,"mon-prod-logidx-1",55,227,"07/04/2013:14:45:30","07/04/2013:14:45:35","_internal","/data/cold/_internaldb/colddb/rb_1372967130_1372967083_227_3516763C-B78A-4885-8543-C9A1383A5392",111656,"0.160156",5,,cold
"07/03/2013:21:40:04",808225,"mon-prod-logidx-1",862,226,"07/04/2013:02:35:50","07/04/2013:14:46:33","_internal","/data/cold/_internaldb/colddb/rb_1372923350_1372905604_226_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",154006326,"79.386719",19,,cold
"07/03/2013:23:30:24",75730,"mon-prod-logidx-1",813,226,"07/03/2013:23:40:14","07/03/2013:23:41:31","_internal","/data/cold/_internaldb/colddb/rb_1372912814_1372912224_226_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",18771041,"16.523438",14,,cold
"07/05/2013:06:54:19",469619,"mon-prod-logidx-1",866,226,"07/05/2013:08:14:36","07/05/2013:18:17:16","_internal","/data/hot/_internaldb/db/db_1373030076_1373025259_226_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",104866138,"53.246094",18,,warm
"07/02/2013:12:29:26",477470,"mon-prod-logidx-1",863,226,"07/04/2013:14:44:42","07/04/2013:14:46:29","_internal","/data/cold/_internaldb/colddb/rb_1372967082_1372786166_226_3516763C-B78A-4885-8543-C9A1383A5392",97675832,"56.917969",21,,cold
"07/04/2013:00:41:29",505669,"mon-prod-logidx-1",860,225,"07/04/2013:01:26:06","07/04/2013:14:46:11","_internal","/data/cold/_internaldb/colddb/rb_1372919166_1372916489_225_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",121088587,"57.687500",17,,cold
"07/03/2013:19:41:10",510819,"mon-prod-logidx-1",864,225,"07/03/2013:23:30:23","07/04/2013:14:46:07","_internal","/data/cold/_internaldb/colddb/rb_1372912223_1372898470_225_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",145612769,"73.031250",18,,cold
"07/05/2013:05:35:17",476150,"mon-prod-logidx-1",855,225,"07/05/2013:06:54:18","07/05/2013:16:59:15","_internal","/data/hot/_internaldb/db/db_1373025258_1373020517_225_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",106140695,"52.750000",17,,warm
"07/03/2013:23:30:10",89978,"mon-prod-logidx-1",806,225,"07/03/2013:23:40:10","07/03/2013:23:40:23","_internal","/data/cold/_internaldb/colddb/rb_1372912810_1372912210_225_3516763C-B78A-4885-8543-C9A1383A5392",22781171,"16.210938",10,,cold
"07/04/2013:00:26:24",509325,"mon-prod-logidx-1",859,224,"07/04/2013:01:03:49","07/04/2013:14:45:54","_internal","/data/cold/_internaldb/colddb/rb_1372917829_1372915584_224_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",121903560,"59.996094",19,,cold
"07/03/2013:17:56:04",306101,"mon-prod-logidx-1",856,224,"07/03/2013:21:25:05","07/03/2013:21:55:27","_internal","/data/cold/_internaldb/colddb/rb_1372904705_1372892164_224_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",77381138,"42.800781",16,,cold
"07/05/2013:04:19:17",466737,"mon-prod-logidx-1",854,224,"07/05/2013:05:35:16","07/05/2013:15:43:11","_internal","/data/hot/_internaldb/db/db_1373020516_1373015957_224_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",103881713,"46.574219",17,,warm
"07/03/2013:21:47:44",446895,"mon-prod-logidx-1",845,224,"07/03/2013:23:30:09","07/03/2013:23:40:21","_internal","/data/cold/_internaldb/colddb/rb_1372912209_1372906064_224_3516763C-B78A-4885-8543-C9A1383A5392",115367751,"55.609375",16,,cold
"07/03/2013:23:26:24",596895,"mon-prod-logidx-1",858,223,"07/04/2013:00:26:23","07/04/2013:14:45:46","_internal","/data/cold/_internaldb/colddb/rb_1372915583_1372911984_223_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",143963709,"64.839844",16,,cold
"07/03/2013:20:29:57",325354,"mon-prod-logidx-1",853,223,"07/03/2013:20:51:11","07/03/2013:21:55:14","_internal","/data/cold/_internaldb/colddb/rb_1372902671_1372901397_223_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",81206580,"39.371094",16,,cold
